# lambda  arc  E1..E4
0.0500  3.29227448  -2.45436248  -2.45436248  2.45436248  2.45436248
0.0500  3.31259716  -2.43001142  -2.43001142  2.43001142  2.43001142
0.0500  3.33291984  -2.40522222  -2.40522222  2.40522222  2.40522222
0.0500  3.35324252  -2.38000299  -2.38000299  2.38000299  2.38000299
0.0500  3.37356520  -2.35436199  -2.35436199  2.35436199  2.35436199
0.0500  3.39388789  -2.32830763  -2.32830763  2.32830763  2.32830763
0.0500  3.41421057  -2.30184848  -2.30184848  2.30184848  2.30184848
0.0500  3.43453325  -2.27499328  -2.27499328  2.27499328  2.27499328
0.0500  3.45485593  -2.24775091  -2.24775091  2.24775091  2.24775091
0.0500  3.47517861  -2.22013040  -2.22013040  2.22013040  2.22013040
0.0500  3.49550130  -2.19214094  -2.19214094  2.19214094  2.19214094
0.0500  3.51582398  -2.16379185  -2.16379185  2.16379185  2.16379185
0.0500  3.53614666  -2.13509261  -2.13509261  2.13509261  2.13509261
0.0500  3.55646934  -2.10605284  -2.10605284  2.10605284  2.10605284
0.0500  3.57679202  -2.07668232  -2.07668232  2.07668232  2.07668232
0.0500  3.59711471  -2.04699095  -2.04699095  2.04699095  2.04699095
0.0500  3.61743739  -2.01698879  -2.01698879  2.01698879  2.01698879
0.0500  3.63776007  -1.98668601  -1.98668601  1.98668601  1.98668601
0.0500  3.65808275  -1.95609297  -1.95609297  1.95609297  1.95609297
0.0500  3.67840543  -1.92522013  -1.92522013  1.92522013  1.92522013
0.0500  3.69872812  -1.89407809  -1.89407809  1.89407809  1.89407809
0.0500  3.71905080  -1.86267761  -1.86267761  1.86267761  1.86267761
0.0500  3.73937348  -1.83102957  -1.83102957  1.83102957  1.83102957
0.0500  3.75969616  -1.79914499  -1.79914499  1.79914499  1.79914499
0.0500  3.78001884  -1.76703505  -1.76703505  1.76703505  1.76703505
0.0500  3.80034153  -1.73471105  -1.73471105  1.73471105  1.73471105
0.0500  3.82066421  -1.70218444  -1.70218444  1.70218444  1.70218444
0.0500  3.84098689  -1.66946682  -1.66946682  1.66946682  1.66946682
0.0500  3.86130957  -1.63656992  -1.63656992  1.63656992  1.63656992
0.0500  3.88163225  -1.60350565  -1.60350565  1.60350565  1.60350565
0.0500  3.90195493  -1.57028606  -1.57028606  1.57028606  1.57028606
0.0500  3.92227762  -1.53692337  -1.53692337  1.53692337  1.53692337
0.0500  3.94260030  -1.50342997  -1.50342997  1.50342997  1.50342997
0.0500  3.96292298  -1.46981842  -1.46981842  1.46981842  1.46981842
0.0500  3.98324566  -1.43610150  -1.43610150  1.43610150  1.43610150
0.0500  4.00356834  -1.40229216  -1.40229216  1.40229216  1.40229216
0.0500  4.02389103  -1.36840359  -1.36840359  1.36840359  1.36840359
0.0500  4.04421371  -1.33444921  -1.33444921  1.33444921  1.33444921
0.0500  4.06453639  -1.30044269  -1.30044269  1.30044269  1.30044269
0.0500  4.08485907  -1.26639798  -1.26639798  1.26639798  1.26639798
0.0500  4.10518175  -1.23232936  -1.23232936  1.23232936  1.23232936
0.0500  4.12550444  -1.19825144  -1.19825144  1.19825144  1.19825144
0.0500  4.14582712  -1.16417921  -1.16417921  1.16417921  1.16417921
0.0500  4.16614980  -1.13012811  -1.13012811  1.13012811  1.13012811
0.0500  4.18647248  -1.09611406  -1.09611406  1.09611406  1.09611406
0.0500  4.20679516  -1.06215352  -1.06215352  1.06215352  1.06215352
0.0500  4.22711785  -1.02826362  -1.02826362  1.02826362  1.02826362
